work_id,title,rating,category,relationship,character,freeform
51224905,Godfather,General Audiences,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Harry Potter, Ron Weasley, Ginny Weasley, Astoria Greengrass","Community: Dramione FanFiction Forum, Married Hermione Granger/Draco Malfoy, Established Hermione Granger/Draco Malfoy, Pregnant Hermione Granger, Protective Draco Malfoy, Ron Weasley Being an Idiot, Harry Potter Being an Idiot, Golden Trio | Hermione Granger & Harry Potter & Ron Weasley Friendship, Harry Potter & Ron Weasley Friendship, I'm Bad At Tagging, One Shot, Short One Shot, Malfoy Family Drama (Harry Potter), Draco Malfoy Loves Hermione Granger, Minor Harry Potter/Ginny Weasley, Community: dramionedrabble, Hermione Granger/Draco Malfoy In Love, Domestic Hermione Granger/Draco Malfoy, Harry and Ron are dumb, Badass Ginny Weasley, Book Bribery, Dramione Kids, family fic, Fluff and Humor, Rom com vibes, Harry and Ron fighting, Drama, Light-Hearted, Family Drama"
51224584,I just can't look (it's killing me),Teen And Up Audiences,M/M,Regulus Black/James Potter,"Regulus Black, James Potter, Sirius Black, Barty Crouch Jr., Pandora Lovegood, Evan Rosier, Dorcas Meadowes","Regulus and James are in love, Regulus Black Lives, because i deserve to be happy, Soulmate-Identifying Marks, Regulus Black is a Little Shit, but in a sweet way, that james falls for, Everyone Is Gay, Hogwarts Sixth Year, Hogwarts Seventh Year, best friends little brother, Song: Mr. Brightside (The Killers), because i love this song and it fits them, Animagus James Potter, Animagus Regulus Black, Warning: Walburga Black, Warning: Orion Black, Regulus Black & Sirius Black Have a Good Relationship"
51224326,Finally whole again,General Audiences,"F/M, M/M","Harry Potter/Severus Snape, Hermione Granger/Ron Weasley","Harry Potter, Severus Snape, Hermione Granger, Ron Weasley","Fluff, Double Dating, Dinner, Wedding Planning, Harry potter is happy, why is that not a tag?, Sweet Harry Potter, Short & Sweet, Severitus812's Cultober 2023, cultober"
51224131,The Very Picture of Modesty: The Fascination Files 0.1,Explicit,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy","Smut, Fluff and Smut, Explicit Sexual Content, Sex, Established Relationship, Sexual Roleplay, Hogwarts Sixth Year, Harry Potter Epilogue Compliant, Dubious Consent Fantasy, Light BDSM, Light-Hearted, Fun, Filthy, One Shot"
51223036,A Lesson to Remember,Not Rated,Gen,,Filius Flitwick,"Magic, world building, Lessons"
51220849,The Way Back Up,Explicit,"M/M, Other","Sirius Black/Remus Lupin/Nymphadora Tonks, Sirius Black/Remus Lupin","Nymphadora Tonks, Remus Lupin, Sirius Black, Kingsley Shacklebolt, Harry Potter, Draco Malfoy","Aging, POV Nymphadora Tonks, mostly nonconsensual eavesdropping of a sexual nature, sirius and remus are finally happy, Post-Canon, Harry Potter Epilogue What Epilogue | EWE, Explicit Sexual Content, Threesome - F/M/M, Implied Rimming?, Cunnilingus, Oral Sex, Squirting, Crying, Overstimulation, non-male focused pleasure, no men got off in the making of this fic, Background Drarry, you know how sometimes you just realize you haven't been as happy as you could be?, and sex is part of that?, that thing."
51219709,One Perfect Moment (with you),Explicit,F/M,"Marcus Flint/Hermione Granger, Hermione Granger/Theodore Nott, Hermione Granger/Viktor Krum, Draco Malfoy/Harry Potter, Hermione Granger & Draco Malfoy, Hermione Granger & Harry Potter","Hermione Granger, Rose Granger, Draco Malfoy, Harry Potter, Marcus Flint, Cassius Warrington, Theodore Nott, Viktor Krum","Inspired by Mamma Mia!, relationships, Explicit Sexual Content, Rose is not a Weasley, Unplanned Pregnancy, Sexually Healthy Hermione Granger, Quidditch, Feelings, Harry Potter Epilogue What Epilogue | EWE, Flashbacks, Single Parents, Angst, Romance, Family, Recreational Drug Use, Everything is consensual, Drunk Sex, Blow Jobs, Cunnilingus, Vaginal Sex, Not Beta Read, Drug-Induced Sex"
51218845,Valentine's Day,Not Rated,F/M,Hermione Granger/Tom Riddle,"Hermione Granger, Tom Riddle, Ron Weasley","Alternate Universe - Modern Setting, New York City, Valentine's Day, Valentine's Day Fluff, Enemies to Lovers, Academic rivals, Fluff, Smitten Tom Riddle, Past Hermione Granger/Ron Weasley, Banter, Adult Hermione Granger, Adult Tom Riddle, Alternate Universe - Lawyers, One Shot"
51217738,Rest,Teen And Up Audiences,M/M,Stan Shunpike/Percy Weasley,"Stan Shunpike, Percy Weasley","Percy Weasley-centric, Post-Second Wizarding War with Voldemort (Harry Potter), Established Relationship, Napping, Overworking, Rare Pairings, Podfic Welcome"
51217009,Inktober Day 29- Pollen,Not Rated,,Draco Malfoy/Harry Potter,"Harry Potter, Draco Malfoy","Inktober, Inktober 2023, boshhptober2023 | basiatlu's A Very Harry Drawtober 2023, Drarry, sentient pollen"
51216502,Chance,General Audiences,M/M,Harry Potter/Charlie Weasley,"Charlie Weasley, Harry Potter","Alternate Universe, Alternate Universe - Canon Divergence, Slash, Post-Series, Post-Book 7: Harry Potter and the Deathly Hallows"
51216214,Middle of the Night,Explicit,F/M,Neville Longbottom/Pansy Parkinson,"Neville Longbottom, Pansy Parkinson","Explicit Sexual Content, Breeding Kink, Domestic Fluff, Just a couple of newlyweds on their wedding night, Creampie, Neville Longbottom Has A Filthy Mouth"
51214480,Equals,Teen And Up Audiences,M/M,Harry Potter/Tom Riddle | Voldemort,"Harry Potter, Tom Riddle | Voldemort","Alternate Universe - Canon Divergence, Crack, Crack Treated Seriously, Romance, POV Voldemort (Harry Potter), POV First Person, Happy Ending"
51214468,A Little Piece of Parchment,Teen And Up Audiences,"F/M, Gen","Sirius Black & Peter Pettigrew, Mary Macdonald/Peter Pettigrew","Peter Pettigrew, Sirius Black, James Potter, Remus Lupin, Lily Evans Potter, Mary Macdonald (Harry Potter)","Speed Dating, Sirius Black is a Good Friend, No Voldy AU, Good Peter Pettigrew, Peter might just need a hug, he's lonely, Also very nervous, Dating is hard, The Marauders are sassy, One Day I'll get Mimi to enjoy Peter"
51213934,Oh!,General Audiences,M/M,Draco Malfoy/Theodore Nott,,"HP Halloween Fest 2023, Idiots in Love"
51213505,Say Don't Go,Teen And Up Audiences,M/M,Regulus Black/James Potter,"James Potter, Regulus Black, Sirius Black, Euphemia Potter","Alternate Universe - Modern Setting, Break Up, Post-Break Up, Song: Say Don't Go (Taylor Swift), One Shot, Angst"
51212977,Dearest Duckling,Mature,"F/M, M/M","Theodore Nott/Harry Potter, Astoria Greengrass/Draco Malfoy","Theodore Nott, Draco Malfoy, Harry Potter, Astoria Greengrass","mentioned background pairings, Awkward Conversations, Awkward Flirting, Harry is way too into his costume"
51212140,By His Cradle We Stand,General Audiences,F/M,"Remus Lupin/Nymphadora Tonks, Remus Lupin & Teddy Lupin & Nymphadora Tonks","Remus Lupin, Nymphadora Tonks, Teddy Lupin","Post-Battle of Hogwarts, Not Canon Compliant, Not Canon Compliant - Harry Potter and the Deathly Hallows, Harry Potter Epilogue What Epilogue | EWE, Not Epilogue Compliant, Remus Lupin & Nymphadora Tonks Live"
51211897,The Way Things Should Have Been,General Audiences,F/M,"Remus Lupin/Nymphadora Tonks, Remus Lupin & Harry Potter, Remus Lupin & Teddy Lupin & Nymphadora Tonks, Teddy Lupin & Harry Potter","Remus Lupin, Nymphadora Tonks, Teddy Lupin, Harry Potter","Remus Lupin & Nymphadora Tonks Live, Raising Teddy Lupin, Harry Potter Epilogue What Epilogue | EWE, Not Canon Compliant, Fix-It, Not Epilogue Compliant, Hogwarts Express, Platform 9 3/4 (Harry Potter), Fluff, Professor Remus Lupin"
51211507,Speak of the Devil...,General Audiences,F/M,Remus Lupin/Nymphadora Tonks,"Remus Lupin, Nymphadora Tonks, Teddy Lupin","Harry Potter Epilogue What Epilogue | EWE, Not Epilogue Compliant, Post-Battle of Hogwarts, Raising Teddy Lupin"
51211393,Sapphire,Teen And Up Audiences,F/M,Luna Lovegood/Charlie Weasley,"Luna Lovegood, Charlie Weasley","Fluff, Star Gazing, making wishes, night sky"
51211285,The Red Riding Hood and the Big Bad Wolf... and Polyjuice,Explicit,F/M,Sirius Black/Hermione Granger,"Hermione Granger, Sirius Black, James Potter, Lily Evans Potter, Remus Lupin","Hermione in the Marauders Era, Time Travel, Halloween Costumes, halloween party, Couple's Costumes, Red Riding Hood Elements, Polyjuice Potion (Harry Potter), Sex While Using Polyjuice Potion (Harry Potter), Smut, Porn With Plot, Gender or Sex Swap, Penis In Vagina Sex, Young Love, Young Sirius Black, Hogwarts Seventh Year, 70's, Borderline crack, No Beta"
51211114,Insecurities,Explicit,"F/M, Multi","Hermione Granger/Lucius Malfoy/Severus Snape, Hermione Granger/Severus Snape, Hermione Granger/Lucius Malfoy","Hermione Granger, Severus Snape, Lucius Malfoy","Dom Severus Snape, Dom Lucius Malfoy, Sub Hermione Granger, Sex Club, Severus Snape Lives, Oral Sex, Face-Fucking, Doggy Style, Lucius loves mirrors, The men have a gentle side, No Beta We Die Like Champions"
51211039,Road Trip,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, Harry Potter","Alternate Universe - Canon Divergence, Gay Remus Lupin, Remus Lupin Lives, Gay Sirius Black, Sirius Black Lives, Harry Potter Epilogue What Epilogue | EWE, Fluff, Domestic Fluff"
51210826,Just One Night,Explicit,F/M,"Hermione Granger/Draco Malfoy, Hermione Granger/Ron Weasley, Harry Potter/Ginny Weasley, Astoria Greengrass/Draco Malfoy","Hermione Granger, Draco Malfoy, Ron Weasley, Ginny Weasley, Harry Potter, Kingsley Shacklebolt, Susan Bones, Cho Chang, Goblins (Harry Potter), Padma Patil, Astoria Greengrass, Original House-Elf Character(s), George Weasley, Lisa Turpin","Infidelity, Post-8th year, Consensual Sex, Blackmail, Ron Weasley Bashing, Ron's controlling, Draco on probation, Hermione needs a hug, Minor Character Death, EWE, Abuse, Emotional/Psychological Abuse, HEA"
51210292,Toes-Out Tom,Not Rated,Gen,James Potter/Lily Evans Potter,,"Tumblr: jilytober, Jilytober 2023, Humor, Alternate Universe - Canon Divergence, Crack, There I Fixed It"
51210073,You Have Always Impressed Me,Teen And Up Audiences,M/M,Teddy Lupin/James Sirius Potter,"Teddy Lupin, James Sirius Potter, Rose Weasley, Lily Luna Potter","Fake/Pretend Relationship, Mutual Pining, Idiots in Love, Friends to Lovers, Quidditch Player James Sirius Potter, Bookshop Owner Teddy Lupin"
51209464,Because we're just friends (The friends who undress),Teen And Up Audiences,M/M,Barty Crouch Jr./Evan Rosier,"Evan Rosier, Barty Crouch Jr., Regulus Black, Pandora Lovegood, Dorcas Meadowes, Marauders (Harry Potter)","Evan and Barty are stupid gays, because I say so, Soulmate-Identifying Marks, Marauders Era (Harry Potter), Pandora Lovegood and Evan Rosier are Siblings, Idiots in Love, Fluff and Angst, English is not even my first language lol, had this idea because i read smt with the same theme and I'am obssesd now, Hogwarts sixt year, Everyone Is Gay, Why Did I Write This?, Voldemort does not exist, Because I want to be happy, There are going to be other parts with the other couples, Not Beta Read, I'm not doing the drowning joke becauseReg is gonna live, Song: Too Much Love Will Kill You (Queen), because it fits them, Song: waste my time, because it fits them too, Barty has a shit dad, It was a kinda slowburn but like it happened before the fic, Swearing, Because it's Rosekiller"
51208642,you better pray I don't get up this time around,Teen And Up Audiences,Gen,"Fred Weasley & Percy Weasley, Fred Weasley & Original Female Character(s)","Percy Weasley, Fred Weasley, Original Female Character(s), Original Male Character(s), background golden trio - Character","Fix-It, Fred Weasley Lives, Somebody Lives/Not Everyone Dies, Battle of Hogwarts, Post-Battle of Hogwarts, Permanent Injury, Disability, (well a future one), Major Original Character(s), (it's not plot-important but they're hufflepuff&slytherin), original friends of weasley twins, Injury, Mediwizards (Harry Potter), St. Mungo's Healers (Harry Potter), Percy Weasley Needs a Hug, Hurt Fred Weasley, Whumptober 2023, no beta we die like not fred, it's about fred but mostly percy's pov though, I Wrote This Instead of Sleeping, i'll edit it later probably, Whumptober"
51206992,Day 20. Pumpkin,General Audiences,F/F,"Pandora Lovegood/Lily Evans Potter, Marlene McKinnon/Dorcas Meadowes","Pandora Lovegood, Lily Evans Potter, Mary Macdonald (Harry Potter), Marlene McKinnon, Dorcas Meadowes, Sybill Trelawney, James Potter, Regulus Black, Remus Lupin","Halloween, Flufftober 2023, Fluff, Flufftober, Domestic Fluff, I'm Bad At Tagging, Marauders Era (Harry Potter), Post Hogwarts"
51206677,Tired,General Audiences,F/M,Petunia Evans Dursley/Vernon Dursley,"Petunia Evans Dursley, Vernon Dursley","Fluff and Angst, Cigarettes, movie universe, Movie 1: Harry Potter and the Philosopher's Stone, Drabble, Late Night Conversations, Petunia Evans Dursley-centric"
51206653,Nunc et semper unum,Explicit,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Theodore Nott",
51206374,"Day 29. ""Hey, wake up!""",General Audiences,F/F,Pandora Lovegood/Marlene McKinnon/Dorcas Meadowes,"Dorcas Meadowes, Pandora Lovegood, Marlene McKinnon","Nightmares, Seer Pandora Lovegood, Polyamory, Established Relationship, Domestic Fluff, Fluff, Flufftober, Marauders Era (Harry Potter), Post Hogwarts, I'm Bad At Tagging"
51206044,The wounds that grow,Teen And Up Audiences,,,"James Potter, Sirius Black, Remus Lupin, Peter Pettigrew","Hurt, Emotional Hurt, James Potter Needs a Hug, Crying, Masks, Pain, Unhealthy Coping Mechanisms, Hurt/Comfort, Sad James Potter, perfectionist, Internal Conflict, James Potter the sun"
51205312,Veela Samhain,Explicit,F/M,"Fleur Delacour/Bill Weasley, Hermione Granger/Lucius Malfoy/Severus Snape","Fleur Delacour, Bill Weasley, Hermione Granger, Lucius Malfoy, Severus Snape, Augusta Longbottom, Neville Longbottom","Alternate Universe, Established Relationship, Threesome - F/M/M, Veela Mates, Holiday: Samhain, Fluff and Smut, Pureblood Hermione Granger"
51205024,Day Four: Cinderella Moment(but not really),Not Rated,M/M,Harry Potter/Blaise Zabini,"Harry Potter, Blaise Zabini","Inspired by Cinderella (Disney Movies), i guess, Flufftober 2023"
51204910,"Day Three: ""Wait, you love me?"" ""I always have""",Not Rated,M/M,Harry Potter/Blaise Zabini,"Harry Potter, Blaise Zabini, Hermione Granger, Ron Weasley, Pansy Parkinson, Draco Malfoy","Time Travel, Its going to be a longer work, Flufftober 2023"
51204550,Two For One,General Audiences,F/M,Dudley Dursley/Pansy Parkinson,"Dudley Dursley, Harry Potter, Pansy Parkinson, Theodore Nott","Alternate Universe, domestic life, Halloween, Halloween Costumes, Surprises, Theo Nott your typical pure-blood"
51203086,A Slip of the Tongue,Explicit,F/M,Hermione Granger/Theodore Nott,"Hermione Granger, Theodore Nott, Pansy Parkinson, Blaise Zabini, Draco Malfoy, Luna Lovegood, Harry Potter","beautyberry's Pumpkin Spice Fic Fest 2023, Smut, dom!Hermione, yes mistress, sub!Theo, Oral Sex, Vaginal Sex, Pining, Multiple Orgasms"
51202918,cherry blossom,Teen And Up Audiences,M/M,Regulus Black/James Potter,"James Potter, Regulus Black","Non-magical AU, Modern AU, Neighbors, Rivalry, Enemies to Lovers, (But Speed Run), Short & Sweet, Fluff"
51202555,The Best Team,Explicit,Multi,Hermione Granger/Draco Malfoy/Theodore Nott,"Hermione Granger, Draco Malfoy, Theodore Nott","Established Relationship, Romance, Explicit Sexual Content, Oral Sex, Not Canon Compliant, Post-Hogwarts, Gift Exchange, Halloween Gift Exchange, Fluff, Domestic Fluff, Fluff and Smut, Smut, Shameless Smut, One Shot, Threesome - F/M/M, Cake, Language"
51199714,Ignored,General Audiences,"Gen, M/M",Harry Potter/Severus Snape,"Goblins (Harry Potter), House-Elves (Harry Potter), Harry Potter, Voldemort (Harry Potter), Tom Riddle | Voldemort, Severus Snape, Albus Dumbledore, Weasley Family (Harry Potter), Malfoy Family (Harry Potter), Death Eater Characters, Order of the Phoenix","Crack Treated Seriously, Fluff, Halloween, Albus Dumbledore Bashing, Manipulative Albus Dumbledore, Voldemort Dies (Harry Potter), Ron Weasley Bashing, Ginny Weasley Bashing, Hermione Granger Bashing, Molly Weasley Bashing, Good Severus Snape, Bottom Severus Snape, Top Harry Potter, Pre-Slash"
51199387,our lonely hearts,Teen And Up Audiences,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy, Scorpius Malfoy, Lucius Malfoy, Narcissa Black Malfoy","Thunder and Lightning, Implied/Referenced Character Death, Short One Shot, Year of the OTP Prompt Event 2023, YOTP 2023, Baby Scorpius Malfoy, Malfoy Manor (Harry Potter), Love, Married Hermione Granger/Draco Malfoy, Widowed, Widowed Hermione Granger, Grief/Mourning, Single Parent Hermione Granger, Parent-Child Relationship, Inspired by Music, Song: Fix You (Coldplay), I Wrote This While Listening to Coldplay, Auror Draco Malfoy, draco has a fear of thunder and lightning, Not Canon Compliant, Not Beta Read, Minor Lucius Malfoy/Narcissa Black Malfoy, Good Parent Lucius Malfoy, Protective Narcissa Black Malfoy"
51198787,Halloween Isn't Simple,Mature,F/M,"Severus Snape/Original Female Character(s), Harry Potter/Ginny Weasley","Severus Snape, Original Female Character(s), Harry Potter, Original Male Character(s), Poppy Pomfrey, Minerva McGonagall","Severitus | Severus Snape is Harry Potter's Parent, Halloween, Hurt/Comfort, Fluff, Family Feels, Romance, Mutual Masturbation, Implied/Referenced Alcohol Abuse/Alcoholism"
